copy	count
24402	1
4965	1
21356	1
17262	1
41842	1
33654	1
86861	1
13153	1
9059	1
17263	1
4964	1
62329	1
17248	1
21346	1
28500	1
4970	1
58228	1
37754	1
8026	1
9058	1
86857	1
17260	1
95053	1
36683	1
81790	1
29549	1
58239	1
102248	1
16222	1
41840	1
13152	1
33652	1
12124	1
25449	1
45939	1
37751	1
74562	1
90954	1
25288	1
8896	1
62173	1
21022	1
45583	1
21011	1
32663	1
53121	1
53761	1
45581	1
16915	1
90044	1
12829	1
45578	1
33292	1
37390	1
94138	1
16916	1
21014	1
8728	1
69558	1
61959	1
66104	1
37386	1
25114	1
78386	1
45571	1
85937	1
25113	1
86591	1
33286	1
49678	1
21020	1
33288	1
37381	1
49679	1
12817	1
4629	1
8091	1
25115	1
94777	1
86582	1
66108	1
70206	1
62013	1
16937	1
29231	1
45623	1
102311	1
37424	1
49722	1
8743	1
8736	1
61322	1
29226	1
37430	1
53822	1
90633	1
61323	1
4647	1
45619	1
40836	1
57228	1
73652	1
82487	1
21012	1
28570	1
53765	1
49671	1
25107	1
8731	1
16272	1
70205	1
25132	1
66111	1
66048	1
78342	1
53134	1
4642	1
12838	1
21034	1
98852	1
25112	1
49725	1
4630	1
12190	1
8717	1
12815	1
33305	1
12812	1
8718	1
53776	1
49682	1
61972	1
78380	1
16899	1
61318	1
8719	1
16900	1
12810	1
73657	1
90033	1
25093	1
16897	1
74284	1
8707	1
12800	1
28561	1
40847	1
21004	1
33302	1
61976	1
12801	1
4613	1
33304	1
53125	1
21005	1
33303	1
61977	1
53789	1
86573	1
65411	1
57872	1
61970	1
33308	1
45573	1
8725	1
21019	1
29215	1
49674	1
12188	1
16922	1
25118	1
3992	1
49673	1
16923	1
29213	1
25119	1
78389	1
33284	1
8720	1
12818	1
16286	1
25116	1
70190	1
41498	1
25089	1
8713	1
33309	1
16902	1
12808	1
8714	1
32661	1
25091	1
21018	1
24465	1
57217	1
45593	1
53770	1
61966	1
102312	1
16920	1
33333	1
53823	1
45655	1
12850	1
37418	1
16944	1
21042	1
12183	1
12862	1
61991	1
33321	1
41517	1
45615	1
29239	1
90042	1
102304	1
8765	1
98826	1
82450	1
57894	1
37416	1
86546	1
29241	1
69555	1
4663	1
21054	1
78355	1
70167	1
41505	1
37415	1
12851	1
40832	1
16957	1
49711	1
74258	1
61992	1
8754	1
77751	1
25146	1
16958	1
33319	1
21040	1
29236	1
32670	1
32671	1
21044	1
8762	1
77749	1
70173	1
29233	1
12857	1
102305	1
4674	1
41514	1
12870	1
37458	1
66144	1
28573	1
4675	1
12871	1
21067	1
33326	1
40834	1
8766	1
20376	1
98827	1
33323	1
45613	1
21041	1
16947	1
29237	1
25143	1
12861	1
29235	1
70174	1
37422	1
25136	1
8760	1
82453	1
45611	1
25137	1
16276	1
8752	1
8738	1
12182	1
16929	1
16274	1
62007	1
33337	1
37435	1
29220	1
65418	1
94137	1
12844	1
33338	1
74255	1
73655	1
69557	1
12845	1
49715	1
37433	1
33339	1
74253	1
8748	1
4650	1
70149	1
4644	1
90046	1
21036	1
41522	1
37428	1
78337	1
74243	1
94729	1
16928	1
86541	1
28568	1
21037	1
16943	1
45617	1
37429	1
98840	1
82436	1
8744	1
53814	1
69554	1
49027	1
12854	1
25148	1
37411	1
41509	1
45607	1
61999	1
12855	1
74260	1
94748	1
49706	1
28574	1
66067	1
86553	1
94749	1
4657	1
49704	1
33343	1
37438	1
16934	1
29219	1
16933	1
21031	1
8745	1
3989	1
49717	1
45627	1
57231	1
37437	1
41530	1
37436	1
33342	1
90627	1
66063	1
8747	1
36741	1
78371	1
49693	1
61979	1
65466	1
86518	1
66044	1
45515	1
25041	1
16853	1
12763	1
4575	1
37324	1
33230	1
29136	1
53181	1
36789	1
45513	1
37325	1
20397	1
94705	1
94670	1
4004	1
8664	1
16852	1
25046	1
78334	1
57797	1
40886	1
36788	1
94711	1
33226	1
16850	1
49074	1
41416	1
49603	1
16851	1
32682	1
8671	1
90615	1
66043	1
49604	1
16291	1
12774	1
16872	1
70084	1
90569	1
86479	1
12198	1
4583	1
29163	1
16877	1
53759	1
8674	1
61946	1
25066	1
61944	1
44983	1
20973	1
16879	1
37365	1
33271	1
74177	1
20974	1
41460	1
16874	1
12193	1
41461	1
45559	1
57853	1
98770	1
61374	1
12772	1
61948	1
29162	1
4577	1
49076	1
25071	1
33267	1
8672	1
12770	1
20394	1
8668	1
57796	1
57881	1
70133	1
41439	1
90599	1
8648	1
12746	1
33244	1
78314	1
16837	1
32680	1
16838	1
12194	1
53716	1
41434	1
94090	1
70125	1
57804	1
61902	1
73604	1
33243	1
57815	1
61909	1
45535	1
25028	1
8107	1
8652	1
78318	1
29127	1
28581	1
12751	1
82401	1
53713	1
4552	1
57276	1
53712	1
49618	1
29125	1
36790	1
12749	1
61371	1
20954	1
98784	1
78323	1
74224	1
70134	1
86526	1
37319	1
61899	1
25049	1
20959	1
41410	1
29146	1
12752	1
78320	1
45505	1
49615	1
102295	1
25051	1
20957	1
16860	1
25048	1
37315	1
28587	1
49609	1
40885	1
4563	1
8661	1
16857	1
20955	1
25053	1
33219	1
4566	1
41415	1
32681	1
12757	1
16859	1
74231	1
53710	1
8656	1
70090	1
29158	1
36787	1
57844	1
25077	1
44938	1
57220	1
12799	1
3999	1
12796	1
20977	1
65409	1
61922	1
29170	1
16884	1
94675	1
33261	1
25073	1
12795	1
8094	1
78296	1
20979	1
16881	1
33257	1
90580	1
74195	1
45537	1
41443	1
37349	1
8691	1
4597	1
16895	1
66008	1
49633	1
74204	1
61926	1
37354	1
41452	1
16880	1
40844	1
8700	1
53732	1
49638	1
45544	1
12802	1
12804	1
8710	1
74278	1
4609	1
37393	1
41495	1
94765	1
29194	1
94767	1
16908	1
45586	1
33300	1
70182	1
16909	1
45587	1
37399	1
94129	1
70179	1
37356	1
20981	1
25074	1
8698	1
4604	1
3996	1
94673	1
86485	1
29169	1
8699	1
49689	1
24470	1
29198	1
49688	1
98864	1
69565	1
12807	1
45591	1
20988	1
8092	1
4596	1
8681	1
36784	1
33276	1
37374	1
74185	1
78283	1
98781	1
16869	1
12779	1
70094	1
28588	1
57841	1
61939	1
45563	1
29152	1
8682	1
12196	1
8680	1
90560	1
45560	1
45567	1
61942	1
41468	1
25061	1
32685	1
4587	1
33273	1
37371	1
86464	1
41471	1
82370	1
98778	1
20395	1
86465	1
69507	1
12781	1
33275	1
61936	1
41466	1
8690	1
45539	1
33251	1
4593	1
12197	1
12786	1
8099	1
4598	1
70103	1
37351	1
16295	1
57833	1
85942	1
25081	1
16893	1
20991	1
33254	1
12784	1
20984	1
4592	1
37372	1
102288	1
78281	1
98783	1
29153	1
20965	1
45561	1
33279	1
61934	1
16888	1
57838	1
20986	1
98753	1
94687	1
49079	1
98754	1
41446	1
53736	1
41557	1
53851	1
29389	1
86693	1
12946	1
25240	1
17052	1
8849	1
8060	1
25241	1
17053	1
33414	1
4756	1
21148	1
12945	1
8851	1
32624	1
17055	1
98983	1
66231	1
90811	1
62090	1
33412	1
45698	1
20361	1
49800	1
33409	1
24459	1
8853	1
17049	1
29343	1
53896	1
16263	1
41600	1
8854	1
21144	1
49803	1
62093	1
8067	1
29341	1
86713	1
82623	1
17040	1
29334	1
86711	1
62082	1
37518	1
8856	1
12954	1
66236	1
21143	1
94899	1
66237	1
4761	1
62080	1
37516	1
29328	1
17046	1
8858	1
4764	1
24437	1
74431	1
45709	1
40812	1
12959	1
8860	1
57989	1
33417	1
17041	1
25237	1
49000	1
8861	1
98985	1
62085	1
94903	1
74429	1
78527	1
17042	1
89940	1
12956	1
53889	1
70317	1
41627	1
62081	1
58003	1
3970	1
21134	1
62106	1
49820	1
102323	1
25225	1
29323	1
41617	1
12928	1
40849	1
45712	1
33430	1
29321	1
25227	1
21133	1
41619	1
49823	1
33427	1
16260	1
25230	1
102322	1
57954	1
33390	1
17014	1
8826	1
16259	1
21109	1
12921	1
53146	1
12932	1
49044	1
8836	1
21130	1
37522	1
62110	1
25229	1
40848	1
24457	1
4746	1
8844	1
25218	1
82596	1
21127	1
12939	1
12164	1
58001	1
37535	1
70319	1
17030	1
16262	1
8842	1
41626	1
33438	1
29313	1
17031	1
3968	1
36753	1
45722	1
8840	1
66216	1
12940	1
21123	1
25221	1
8065	1
53907	1
21120	1
29316	1
65438	1
8846	1
25216	1
70312	1
4745	1
24458	1
53905	1
58007	1
41631	1
74415	1
82614	1
33423	1
94831	1
85842	1
21181	1
17087	1
98952	1
21170	1
98953	1
94871	1
53923	1
58021	1
41645	1
24434	1
4795	1
21168	1
4792	1
61284	1
12988	1
21169	1
25271	1
8058	1
8883	1
53933	1
12981	1
8885	1
53928	1
62124	1
12980	1
33443	1
62125	1
4785	1
17083	1
29368	1
49836	1
8880	1
69467	1
25272	1
45731	1
8881	1
16254	1
81758	1
85840	1
8895	1
70371	1
74468	1
99056	1
8052	1
29391	1
33489	1
37587	1
66273	1
78567	1
28533	1
82665	1
4800	1
29388	1
78564	1
90862	1
8053	1
17099	1
21194	1
12985	1
86678	1
8889	1
33452	1
12986	1
102216	1
90769	1
49829	1
29363	1
17077	1
12987	1
33455	1
16255	1
90770	1
37548	1
4796	1
66207	1
62113	1
37549	1
4787	1
58029	1
21141	1
49833	1
58047	1
40814	1
74369	1
49002	1
25257	1
17069	1
21167	1
12960	1
8866	1
4772	1
57190	1
21164	1
17070	1
78465	1
66183	1
12961	1
65378	1
49851	1
33459	1
28528	1
4770	1
17047	1
36719	1
44907	1
90803	1
78470	1
98960	1
77659	1
12966	1
4769	1
74373	1
82569	1
12152	1
37555	1
49849	1
24438	1
41654	1
69468	1
53938	1
62134	1
16252	1
94033	1
62131	1
41657	1
78472	1
29344	1
21156	1
4780	1
41658	1
53093	1
98975	1
8056	1
53930	1
57184	1
4786	1
17080	1
25276	1
45754	1
21158	1
33464	1
4776	1
17057	1
85844	1
8063	1
12975	1
37563	1
41661	1
17058	1
3965	1
17060	1
53936	1
78477	1
74383	1
21153	1
16251	1
8879	1
37561	1
62048	1
78424	1
82518	1
12886	1
16987	1
29277	1
94845	1
33348	1
12882	1
16267	1
25176	1
12883	1
20357	1
29275	1
78451	1
66165	1
57930	1
8786	1
32643	1
21084	1
82558	1
49739	1
53833	1
41543	1
86651	1
29278	1
37443	1
44953	1
4691	1
57239	1
16985	1
70259	1
45636	1
33347	1
41542	1
4688	1
61329	1
21080	1
29276	1
25182	1
66162	1
77742	1
69546	1
29273	1
12891	1
40857	1
12175	1
78458	1
62019	1
53831	1
33357	1
8793	1
4703	1
25168	1
74361	1
41546	1
29264	1
8794	1
74362	1
29265	1
25171	1
16980	1
53830	1
16991	1
25173	1
62022	1
45646	1
25172	1
8796	1
66168	1
16977	1
21075	1
3978	1
62018	1
8797	1
86643	1
53824	1
49730	1
25175	1
102331	1
70265	1
25180	1
8788	1
12923	1
98211	1
77739	1
94115	1
29256	1
25162	1
21068	1
94824	1
57237	1
21069	1
37461	1
66151	1
29254	1
16265	1
8780	1
62038	1
70250	1
21059	1
20359	1
66149	1
37463	1
41553	1
37457	1
20377	1
8774	1
21064	1
16970	1
78436	1
49048	1
16971	1
53849	1
4679	1
82539	1
8768	1
12866	1
16972	1
21070	1
41552	1
69551	1
37467	1
98937	1
21056	1
41562	1
45659	1
78443	1
29248	1
25154	1
12872	1
32642	1
57938	1
33374	1
4687	1
82534	1
8779	1
28544	1
102333	1
33375	1
33344	1
49736	1
41561	1
21063	1
29252	1
44952	1
28547	1
49746	1
57942	1
37464	1
45660	1
16963	1
98210	1
8783	1
29251	1
66155	1
78445	1
21062	1
12874	1
45658	1
78442	1
25153	1
21077	1
8073	1
66112	1
81838	1
86617	1
53865	1
4721	1
94120	1
17019	1
82524	1
49772	1
73638	1
25208	1
17020	1
21118	1
33381	1
65434	1
4727	1
29307	1
98886	1
74322	1
66131	1
29308	1
8822	1
53867	1
49768	1
28555	1
25212	1
29310	1
98881	1
41573	1
45671	1
8821	1
12916	1
66130	1
78420	1
37472	1
33378	1
49770	1
4720	1
102324	1
90714	1
62056	1
49774	1
20365	1
12160	1
78428	1
17010	1
25206	1
4728	1
17011	1
98219	1
86614	1
33385	1
66140	1
45674	1
37486	1
21110	1
8824	1
12922	1
8071	1
21107	1
53859	1
40854	1
49042	1
70229	1
86621	1
82527	1
33383	1
12913	1
8819	1
4725	1
21117	1
78431	1
17023	1
74332	1
25204	1
29302	1
4730	1
82513	1
94807	1
37474	1
40853	1
12905	1
8801	1
86606	1
12898	1
85921	1
29290	1
17004	1
21102	1
41584	1
12899	1
41591	1
49055	1
61333	1
21103	1
33397	1
16271	1
29288	1
17006	1
94794	1
33395	1
66119	1
70208	1
57234	1
86603	1
3976	1
12903	1
25197	1
33393	1
62079	1
32646	1
37489	1
20352	1
8806	1
29292	1
41590	1
90703	1
12901	1
21097	1
78401	1
17007	1
21093	1
53879	1
21094	1
3974	1
57968	1
90689	1
82501	1
12907	1
12162	1
45691	1
57975	1
94784	1
82502	1
74314	1
21092	1
16998	1
12904	1
77731	1
45693	1
8815	1
41587	1
20353	1
12910	1
57972	1
37498	1
94791	1
25189	1
29287	1
32647	1
12911	1
28554	1
53875	1
33401	1
37499	1
45695	1
40852	1
49778	1
21089	1
83452	1
22237	1
62923	1
6959	1
92934	1
23328	1
6952	1
11054	1
64308	1
31523	1
23335	1
11049	1
47931	1
101150	1
35645	1
88838	1
15146	1
97812	1
6958	1
56118	1
11839	1
56117	1
52019	1
6953	1
27431	1
19235	1
2855	1
19247	1
35639	1
60219	1
56125	1
72452	1
27434	1
19246	1
56124	1
84737	1
52017	1
60213	1
48684	1
11052	1
52016	1
97029	1
23329	1
43835	1
23332	1
39748	1
23359	1
23353	1
27455	1
92958	1
15156	1
27454	1
43809	1
11836	1
27449	1
35620	1
19238	1
39718	1
52012	1
11056	1
15154	1
6966	1
27448	1
97049	1
60203	1
15157	1
48685	1
56105	1
35619	1
11050	1
68369	1
80663	1
35617	1
39715	1
43813	1
64303	1
28215	1
11061	1
23355	1
97054	1
56106	1
2864	1
24113	1
19256	1
101123	1
92959	1
44590	1
15137	1
52028	1
35599	1
19220	1
23318	1
15130	1
24119	1
20021	1
88886	1
68412	1
64257	1
31505	1
31530	1
19223	1
15129	1
68415	1
43786	1
39692	1
27410	1
19222	1
6940	1
39694	1
43784	1
68413	1
97075	1
97078	1
68408	1
76604	1
47885	1
15133	1
11039	1
23312	1
19218	1
31508	1
2842	1
47883	1
27409	1
31507	1
19221	1
11033	1
6943	1
101165	1
36397	1
88884	1
92941	1
6944	1
11046	1
23336	1
19242	1
39728	1
43830	1
68357	1
72455	1
101141	1
3642	1
43825	1
35637	1
64315	1
52029	1
72454	1
84748	1
88846	1
15138	1
15140	1
84746	1
73247	1
88840	1
6947	1
11045	1
35633	1
47927	1
85525	1
6946	1
11044	1
19240	1
23338	1
27436	1
101139	1
6945	1
11047	1
23337	1
27439	1
64317	1
68354	1
6965	1
80656	1
6964	1
6990	1
44589	1
60241	1
56151	1
84837	1
80747	1
101245	1
31554	1
11080	1
43864	1
47952	1
88934	1
31553	1
27459	1
23365	1
19271	1
15177	1
28218	1
39773	1
23367	1
19269	1
43870	1
47964	1
88940	1
19265	1
6987	1
52049	1
39771	1
24115	1
6986	1
23361	1
27463	1
20017	1
47965	1
43871	1
101243	1
6984	1
56144	1
60246	1
39768	1
101247	1
31552	1
19270	1
31581	1
6992	1
76662	1
97148	1
47939	1
11089	1
11826	1
43840	1
47938	1
60232	1
48672	1
31578	1
19292	1
47937	1
39749	1
64329	1
6997	1
69142	1
39744	1
15189	1
15176	1
3638	1
32312	1
88932	1
76650	1
68462	1
39747	1
47943	1
11093	1
23387	1
27485	1
68465	1
88955	1
93053	1
43844	1
56138	1
11092	1
19288	1
80758	1
52062	1
11074	1
27450	1
19253	1
11071	1
47916	1
101133	1
64291	1
56103	1
39727	1
27441	1
31539	1
2877	1
15168	1
84756	1
35628	1
27440	1
15162	1
6974	1
52007	1
39725	1
35631	1
27447	1
23345	1
39721	1
15166	1
72475	1
56099	1
35625	1
43821	1
19249	1
23347	1
27445	1
31543	1
6971	1
101128	1
68376	1
80670	1
35624	1
47918	1
19248	1
27444	1
11068	1
6973	1
88852	1
52006	1
11078	1
60254	1
11073	1
15171	1
77340	1
3641	1
72551	1
15170	1
2884	1
6982	1
19276	1
23374	1
56158	1
80738	1
93032	1
11075	1
2887	1
60251	1
39760	1
97133	1
39724	1
76647	1
27442	1
23348	1
20016	1
15175	1
35665	1
43861	1
88939	1
101233	1
2880	1
6978	1
27468	1
39762	1
52056	1
2883	1
65062	1
39761	1
64349	1
23314	1
43788	1
15135	1
2799	1
51956	1
35580	1
39678	1
96961	1
84679	1
68303	1
31457	1
27363	1
92866	1
60151	1
68302	1
31456	1
19174	1
15080	1
24116	1
35582	1
35553	1
39651	1
6894	1
15928	1
10984	1
23270	1
43775	1
84674	1
23264	1
19170	1
7740	1
10990	1
43774	1
84677	1
68301	1
19173	1
10985	1
11834	1
6895	1
51957	1
39679	1
76488	1
72398	1
43749	1
47847	1
10997	1
7741	1
35556	1
56046	1
2804	1
6902	1
31482	1
23294	1
47841	1
43747	1
15089	1
10995	1
15929	1
19199	1
101062	1
43746	1
51950	1
10994	1
32305	1
23295	1
2805	1
88794	1
15091	1
23290	1
68307	1
88793	1
35555	1
56041	1
51947	1
44586	1
69150	1
47844	1
85526	1
51946	1
3647	1
10998	1
27390	1
92889	1
60137	1
10993	1
47869	1
10991	1
35561	1
43765	1
88821	1
80633	1
23252	1
15064	1
10970	1
6883	1
10981	1
35569	1
93805	1
15085	1
52825	1
19176	1
23274	1
31470	1
39666	1
68291	1
48727	1
19179	1
10971	1
19159	1
35535	1
56005	1
10975	1
101099	1
39624	1
47820	1
19154	1
15068	1
31443	1
19157	1
10969	1
15942	1
6879	1
64194	1
56006	1
43720	1
47818	1
27344	1
84724	1
60159	1
72384	1
101074	1
10979	1
51967	1
10978	1
6884	1
27370	1
19182	1
56060	1
31463	1
6891	1
10989	1
51953	1
56051	1
35577	1
84672	1
101080	1
23266	1
27364	1
27367	1
64249	1
15073	1
6880	1
80577	1
15076	1
10982	1
39664	1
47860	1
51962	1
92873	1
101077	1
36433	1
6887	1
31467	1
35573	1
68292	1
84684	1
10976	1
15074	1
35572	1
51964	1
31480	1
39659	1
6939	1
76586	1
6925	1
2831	1
51991	1
72493	1
15112	1
11018	1
43802	1
92962	1
56075	1
56082	1
60173	1
89622	1
6931	1
11029	1
15127	1
19225	1
23323	1
72499	1
23301	1
27395	1
35612	1
47898	1
47902	1
76588	1
19203	1
15117	1
35611	1
19202	1
27398	1
15116	1
11022	1
43806	1
72488	1
76590	1
101178	1
19205	1
11017	1
47899	1
39711	1
35584	1
47878	1
56074	1
15122	1
27416	1
23326	1
101156	1
43779	1
39685	1
15121	1
6933	1
31513	1
35590	1
15120	1
11833	1
31512	1
19230	1
47887	1
19217	1
23315	1
27413	1
2836	1
43776	1
64270	1
88895	1
6930	1
15126	1
101152	1
68400	1
56073	1
93712	1
23321	1
84795	1
39680	1
7743	1
23320	1
27422	1
11025	1
15123	1
3645	1
6935	1
23327	1
35608	1
11020	1
47855	1
72413	1
51941	1
47851	1
101068	1
56038	1
47850	1
27376	1
11000	1
7742	1
47849	1
31494	1
39661	1
15097	1
84694	1
6908	1
15930	1
6915	1
31503	1
64287	1
60129	1
76505	1
96979	1
85527	1
2809	1
6907	1
15103	1
35560	1
47854	1
56869	1
73245	1
11004	1
56033	1
2811	1
11007	1
88784	1
84690	1
72408	1
64228	1
47852	1
6904	1
35600	1
56090	1
64286	1
6918	1
23310	1
60184	1
76576	1
11011	1
23309	1
80673	1
15104	1
2822	1
68390	1
97064	1
40494	1
6923	1
11021	1
15119	1
39707	1
47903	1
23298	1
27400	1
2820	1
6913	1
11008	1
11015	1
19211	1
43799	1
56089	1
64285	1
60191	1
76583	1
11014	1
19210	1
31500	1
11009	1
15107	1
27401	1
19213	1
39703	1
60185	1
101173	1
43842	1
52046	1
23528	1
85528	1
48036	1
15284	1
23480	1
27582	1
56874	1
43936	1
11184	1
15282	1
7094	1
52142	1
101255	1
39845	1
64425	1
60331	1
52143	1
15281	1
11187	1
101888	1
39840	1
27583	1
3632	1
84891	1
23460	1
11178	1
60338	1
56244	1
39868	1
101249	1
72595	1
88987	1
97183	1
35745	1
7091	1
11189	1
68496	1
39842	1
52136	1
7090	1
101251	1
27579	1
15280	1
11090	1
101261	1
31669	1
11199	1
56224	1
48044	1
43950	1
19378	1
27574	1
11198	1
43945	1
7092	1
15291	1
3005	1
48042	1
15290	1
97169	1
48041	1
35759	1
27571	1
19379	1
35755	1
56225	1
76703	1
27578	1
19390	1
101257	1
84881	1
72603	1
19377	1
27573	1
31671	1
7099	1
11197	1
68504	1
48046	1
23474	1
3000	1
7098	1
11196	1
68507	1
27554	1
39869	1
48057	1
97821	1
56250	1
15269	1
11175	1
23465	1
27567	1
35763	1
80772	1
7072	1
11174	1
7085	1
31660	1
27566	1
39856	1
52154	1
64444	1
27561	1
19373	1
23471	1
43956	1
72578	1
52153	1
31663	1
39822	1
27536	1
31634	1
68540	1
23445	1
64384	1
43914	1
11162	1
7068	1
40481	1
72636	1
68481	1
76677	1
11173	1
19369	1
23467	1
27565	1
11168	1
7078	1
52156	1
93063	1
31653	1
11183	1
39865	1
19362	1
15276	1
39864	1
72591	1
56247	1
35773	1
101276	1
31650	1
11176	1
2988	1
84871	1
23461	1
15273	1
11179	1
80781	1
15278	1
68487	1
2984	1
11171	1
43955	1
35767	1
64441	1
52159	1
27562	1
23468	1
48048	1
39860	1
56252	1
19361	1
27557	1
31655	1
101891	1
11181	1
72586	1
23458	1
3007	1
93074	1
80792	1
64455	1
101351	1
97273	1
60362	1
56268	1
11218	1
31704	1
101350	1
72692	1
35785	1
28194	1
31703	1
93698	1
11229	1
15327	1
52160	1
60356	1
23506	1
7130	1
27611	1
31705	1
39877	1
89086	1
27615	1
72689	1
48068	1
64460	1
60366	1
27614	1
52173	1
56271	1
15315	1
32288	1
31707	1
60360	1
77322	1
7126	1
31706	1
23518	1
72694	1
11228	1
15326	1
97270	1
7133	1
68607	1
56260	1
48072	1
31696	1
7132	1
20007	1
84982	1
84937	1
31727	1
72642	1
73229	1
39922	1
44020	1
52216	1
56314	1
7137	1
48117	1
101359	1
19415	1
52163	1
43979	1
43983	1
23505	1
19411	1
11231	1
97269	1
43982	1
23504	1
27606	1
7128	1
97792	1
31699	1
40509	1
80891	1
7134	1
93168	1
68604	1
60355	1
11223	1
52171	1
56228	1
89068	1
7110	1
80866	1
3015	1
27595	1
35799	1
52191	1
7108	1
7724	1
84974	1
56265	1
31686	1
7114	1
80878	1
101368	1
19395	1
27591	1
7113	1
11215	1
76769	1
60377	1
31691	1
19402	1
39852	1
31664	1
27570	1
15288	1
56875	1
52777	1
39891	1
93165	1
7106	1
72674	1
73235	1
15301	1
19403	1
35795	1
7104	1
15300	1
11206	1
52179	1
64469	1
23488	1
76779	1
19398	1
11210	1
3022	1
52182	1
35777	1
64463	1
20006	1
11221	1
43972	1
56266	1
64462	1
3024	1
7122	1
11220	1
23514	1
31710	1
43975	1
27586	1
35807	1
11214	1
60371	1
56272	1
39896	1
68586	1
15307	1
35805	1
72687	1
19396	1
11818	1
56278	1
43992	1
39902	1
101372	1
31681	1
19399	1
11211	1
15912	1
64465	1
43912	1
80827	1
76729	1
56181	1
35709	1
101212	1
19300	1
23398	1
15210	1
7022	1
31585	1
7021	1
43899	1
7018	1
39805	1
31584	1
23396	1
15208	1
43898	1
39804	1
43877	1
52073	1
7023	1
11113	1
31587	1
35706	1
15214	1
43900	1
97093	1
72521	1
101211	1
23393	1
31589	1
7017	1
11119	1
35707	1
84802	1
23392	1
19298	1
27494	1
15212	1
56176	1
52082	1
11125	1
15223	1
23419	1
19325	1
64362	1
56174	1
97818	1
15218	1
7030	1
68439	1
35687	1
56173	1
11123	1
73238	1
27515	1
72532	1
97112	1
39780	1
15216	1
101193	1
76637	1
43872	1
40486	1
27517	1
35685	1
93020	1
56170	1
60268	1
7026	1
11124	1
23418	1
97117	1
35683	1
56169	1
88920	1
35682	1
11824	1
11126	1
23416	1
19322	1
27518	1
80723	1
11116	1
24126	1
24127	1
32313	1
88945	1
80765	1
64324	1
24125	1
80764	1
56135	1
43849	1
35661	1
68477	1
23394	1
35660	1
15194	1
84852	1
76664	1
35663	1
31569	1
23381	1
7005	1
11103	1
15197	1
101894	1
31573	1
77330	1
88956	1
19281	1
11101	1
15199	1
80767	1
52032	1
56130	1
23378	1
31574	1
11100	1
93044	1
80766	1
52035	1
43855	1
23377	1
19283	1
39756	1
31568	1
7004	1
64379	1
2916	1
27496	1
23406	1
43888	1
68423	1
101207	1
7013	1
69143	1
80704	1
7012	1
27498	1
19310	1
2921	1
11117	1
15215	1
60277	1
35705	1
68420	1
2917	1
2910	1
72519	1
97103	1
15207	1
76612	1
80710	1
15921	1
11108	1
15206	1
52088	1
36391	1
23401	1
52091	1
85535	1
15204	1
11110	1
39792	1
52090	1
64380	1
27509	1
93012	1
97203	1
52107	1
39811	1
60301	1
15255	1
19353	1
23451	1
60300	1
7058	1
31646	1
7057	1
7055	1
101890	1
19355	1
31645	1
80821	1
84923	1
56200	1
15252	1
31644	1
101310	1
76714	1
93090	1
40480	1
101309	1
27520	1
23430	1
11144	1
36386	1
7054	1
48026	1
35740	1
93088	1
31617	1
7053	1
60307	1
84903	1
68527	1
15240	1
11146	1
7052	1
84922	1
35717	1
39815	1
48014	1
56873	1
11164	1
56193	1
52099	1
64389	1
19347	1
48677	1
15261	1
68539	1
76735	1
39816	1
19346	1
7064	1
15260	1
11166	1
60289	1
52101	1
23442	1
56194	1
60297	1
15263	1
15251	1
31643	1
35716	1
28223	1
19356	1
101284	1
76720	1
15925	1
80817	1
72629	1
48000	1
64392	1
56204	1
27546	1
39819	1
19345	1
7067	1
68525	1
19333	1
19312	1
44577	1
11131	1
3637	1
31600	1
15923	1
19337	1
39827	1
52121	1
101297	1
31630	1
27521	1
39826	1
56218	1
15237	1
11143	1
23433	1
69141	1
35730	1
56216	1
35695	1
72541	1
60256	1
76632	1
31606	1
72537	1
68443	1
52067	1
39785	1
43887	1
7033	1
101194	1
56160	1
52066	1
64356	1
7032	1
93009	1
39791	1
19317	1
23415	1
101196	1
7047	1
23439	1
11136	1
68518	1
27525	1
15924	1
7051	1
11149	1
15247	1
3634	1
7049	1
56209	1
48029	1
19330	1
31620	1
27526	1
52778	1
11150	1
52114	1
60310	1
97188	1
23427	1
39828	1
15234	1
27530	1
28222	1
27528	1
23438	1
60312	1
64410	1
52124	1
68516	1
72614	1
20026	1
23437	1
48017	1
52127	1
72613	1
93099	1
84911	1
15232	1
11138	1
47821	1
15070	1
6874	1
80397	1
64057	1
18990	1
100889	1
10797	1
39483	1
92676	1
10796	1
35384	1
32349	1
6703	1
55857	1
6696	1
14892	1
47676	1
27169	1
18981	1
23079	1
10793	1
27179	1
11862	1
96777	1
72197	1
43575	1
55865	1
6688	1
23080	1
27182	1
47668	1
51770	1
64060	1
10785	1
14883	1
93822	1
6695	1
23087	1
39479	1
84492	1
88590	1
85626	1
7761	1
43577	1
56922	1
85625	1
92700	1
55850	1
40514	1
100867	1
72209	1
47653	1
64045	1
59951	1
19003	1
35389	1
27199	1
6704	1
28253	1
10806	1
19002	1
31292	1
27198	1
100869	1
84504	1
14903	1
10805	1
92701	1
84484	1
68108	1
27168	1
6702	1
44615	1
72205	1
10795	1
6701	1
11860	1
47673	1
23076	1
7762	1
65102	1
51766	1
47672	1
39484	1
76309	1
18987	1
10791	1
14885	1
39434	1
35334	1
23068	1
72244	1
47631	1
18961	1
6683	1
10781	1
59908	1
18960	1
48707	1
27156	1
65098	1
96822	1
6681	1
14877	1
